Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster
-0.6643815436445972,M,3,6,1,$80K - $120K,0,34,4,4,1,0.5394882707013967,1291,12244.0,0.653,-0.9938547378307518,21,1.625,0.095,0
1.8304982740982232,M,1,3,1,$40K - $60K,0,56,2,2,3,-0.5984548267067871,2517,676.0,1.831,-0.9031854741645244,30,1.143,0.788,1
-0.1654055800960332,F,2,2,1,Unknown,0,37,6,1,2,0.6423674813063717,1157,13313.0,0.966,-0.9411605878429119,21,0.909,0.08,2
0.08408240167824883,M,1,1,0,$60K - $80K,0,42,5,2,0,1.3585608308548023,1800,19179.0,0.906,-0.9496976289023944,27,0.929,0.086,1
1.9552422649853642,F,0,2,1,Less than $40K,0,49,2,3,3,-0.7915266457961451,0,1438.3,1.047,-1.0927666618302727,16,0.6,0.0,1
-0.6643815436445972,M,3,3,1,$40K - $60K,0,33,4,2,1,-0.4579449315810618,680,3790.0,1.608,-1.0224096682710897,18,1.571,0.152,2
0.08408240167824883,F,4,6,2,Less than $40K,0,36,3,3,2,-0.6755867268501962,1560,932.0,0.573,-0.965005426664225,23,0.353,0.626,0
0.9572903378882359,M,2,6,1,$80K - $120K,0,42,4,2,3,0.3944670946828329,0,12217.0,1.075,-0.9697155182832498,21,0.75,0.0,0
-0.6643815436445972,F,3,2,2,Less than $40K,0,28,6,1,2,-0.09506189781078624,1669,6099.0,0.797,-0.9870839811284037,22,0.833,0.215,2
1.581010292323941,M,1,3,3,$40K - $60K,0,46,4,1,2,0.6769172910710372,1374,13410.0,0.921,-0.9441043951048024,23,1.3,0.093,1
2.0799862558725053,M,1,6,1,$60K - $80K,0,56,3,3,2,0.17418454962276875,1010,9205.0,0.843,-0.735977221689144,40,1.0,0.099,0
-0.29014957098317423,F,3,5,2,Unknown,0,34,5,2,2,0.16153095687456326,0,10100.0,0.525,-0.9867896004022146,18,1.571,0.0,0
0.08408240167824883,M,4,3,1,$40K - $60K,0,42,6,0,0,-0.42328509057510766,1362,3423.0,0.739,-0.988850265485538,38,0.9,0.285,1
0.832546347001095,M,3,6,1,$80K - $120K,0,33,3,2,3,-0.6468685728738341,1811,942.0,0.977,-0.9909109305688614,25,2.571,0.658,0
0.832546347001095,M,2,5,1,$60K - $80K,0,48,2,5,1,-0.6800980077430346,1690,761.0,1.323,-0.8266464853553714,26,1.6,0.69,0
-0.6643815436445972,M,4,2,1,$60K - $80K,0,36,4,1,2,0.03202418587771234,2517,6406.0,1.726,-0.8287071504386948,24,1.667,0.282,2
0.832546347001095,F,2,0,1,Less than $40K,0,38,5,2,3,-0.6582017907265747,1490,1160.0,1.75,-0.8811069197003457,28,1.0,0.562,1
1.4562663014368,M,0,2,1,$80K - $120K,0,49,6,2,2,0.4316576542384282,1696,10859.0,0.519,-0.9164326068430317,24,0.714,0.135,1
1.082034328775377,F,1,0,2,Less than $40K,0,36,4,2,1,-0.562474610805368,1914,1606.0,0.51,-0.8822844426051019,43,0.483,0.544,1
1.082034328775377,F,3,2,1,Less than $40K,0,36,6,2,3,-0.6158397628304085,2298,737.0,1.724,-0.7439255012962485,37,1.176,0.757,1
-0.5396375527574563,F,4,3,1,Less than $40K,1,36,2,3,3,0.7483275666674316,0,15433.0,0.865,-1.012106342854473,22,1.2,0.0,2
1.331522310549659,F,1,2,3,$40K - $60K,0,49,3,3,2,-0.545749862129479,886,2786.0,1.32,-0.865504741212326,28,0.556,0.241,1
2.4542182285339282,F,0,1,1,Unknown,0,56,5,4,3,-0.0825183363038695,605,7277.0,1.052,-1.089234093116004,16,0.143,0.077,1
-0.1654055800960332,M,3,2,2,$80K - $120K,0,41,2,2,2,2.6180884498870474,578,31848.0,1.042,-0.9700098990094388,28,0.474,0.018,2
0.5830583652268129,M,2,6,1,$40K - $60K,0,44,4,1,0,-0.2670407279450921,2204,4001.0,0.803,-0.8999472861764449,28,0.556,0.355,0
0.45831437433967187,F,1,0,2,$40K - $60K,3,43,3,2,3,0.9541960191186704,2517,14787.0,1.449,-0.7795455691651235,33,1.2,0.145,1
0.33357038345253087,M,3,3,1,$60K - $80K,0,37,5,2,1,-0.5200025516679131,0,3906.0,1.214,-0.7795455691651235,32,1.0,0.0,1
-1.0386135163060204,F,4,2,2,Unknown,0,28,2,3,3,0.13182252172660255,2055,7775.0,0.977,-0.9897334076641051,23,0.917,0.209,2
0.33357038345253087,M,4,5,2,$80K - $120K,0,30,3,2,3,2.848053744180521,0,34516.0,1.621,-0.8713923557361071,28,1.333,0.0,0
1.206778319662518,M,2,1,1,$60K - $80K,0,45,6,2,0,-0.6985832562795435,1430,853.0,2.316,-0.7839612800579592,27,0.588,0.626,1
1.581010292323941,M,1,1,1,$40K - $60K,0,52,3,2,2,-0.6694249773380265,2020,528.0,2.357,-0.7904376560341183,27,1.7,0.793,1
-0.040661589208892186,M,3,3,1,$80K - $120K,0,40,4,3,3,1.1912033128546236,1435,18023.0,0.787,-0.9382167805810214,27,0.8,0.074,2
0.7078023561139539,M,1,0,2,$80K - $120K,0,40,5,1,1,-0.4276863402266574,1227,3518.0,0.624,-0.9608840964975782,40,0.6,0.259,1
0.7078023561139539,F,3,6,1,Less than $40K,0,41,6,3,2,-0.6612826654826596,1549,1073.0,1.321,-0.7436311205700594,30,1.143,0.591,0
0.9572903378882359,F,1,2,1,Less than $40K,0,40,2,3,1,-0.7915266457961451,808,630.3,0.997,-1.088939712389815,19,0.9,0.562,1
2.4542182285339282,F,0,3,1,Less than $40K,0,54,3,4,2,-0.6008755140151394,2179,992.0,1.224,-0.723613231189204,38,1.923,0.687,1
0.33357038345253087,M,2,6,1,$120K +,0,36,4,2,0,1.2247628414476903,2517,17246.0,0.664,-0.8802237775217786,35,0.25,0.127,0
1.206778319662518,M,2,2,1,$120K +,0,36,1,3,3,0.7852980637404493,0,15769.0,1.041,-1.119260927187287,15,0.364,0.0,1
0.33357038345253087,F,4,2,3,Less than $40K,0,36,6,4,2,-0.5869015463714691,2200,1098.0,0.678,-0.9867896004022146,32,0.6,0.667,1
0.33357038345253087,F,3,2,2,Less than $40K,0,36,2,2,0,-0.6414770420506857,2363,439.0,0.75,-0.9152550839382755,40,0.6,0.843,1
1.206778319662518,M,2,5,1,$40K - $60K,0,50,4,2,3,-0.45926530647652675,1880,2578.0,1.107,-0.877279970259888,29,1.417,0.422,0
-0.29014957098317423,F,5,2,1,Unknown,0,35,4,1,2,-0.2595586035374575,978,5295.0,2.275,-0.8964147174621763,25,1.083,0.156,1
-0.5396375527574563,M,2,3,2,$60K - $80K,0,34,4,4,3,-0.5827203592024968,1753,1583.0,0.69,-0.9526414361642849,27,1.25,0.525,2
1.082034328775377,M,3,6,1,$80K - $120K,0,47,4,2,3,-0.5717172350736225,2016,1420.0,0.901,-0.9735424677237073,33,0.833,0.587,0
0.20882639256538985,M,2,2,1,$60K - $80K,3,35,2,4,4,2.848053744180521,0,34516.0,0.763,-1.0930610425564617,15,0.5,0.0,2
-0.9138695254188793,M,1,3,0,$60K - $80K,0,33,5,3,3,-0.2977394442646515,1251,4675.0,0.944,-0.9090730886883055,28,1.154,0.211,2
-0.29014957098317423,M,4,4,2,$120K +,0,32,2,4,2,1.68623386741268,2102,21855.0,0.997,-0.9208483177358675,26,0.733,0.088,0
0.832546347001095,M,2,3,2,$120K +,0,44,4,2,2,0.6714157290066,1634,13100.0,0.989,-0.9170213682954098,23,0.917,0.111,1
0.5830583652268129,M,4,5,2,$80K - $120K,3,38,4,1,4,2.848053744180521,1515,33001.0,0.592,-0.9158438453906536,32,0.6,0.044,0
1.331522310549659,M,2,0,1,$60K - $80K,0,52,5,3,3,-0.22533888749665837,1817,4767.0,0.62,-0.8981810018193106,35,0.667,0.276,1
-0.29014957098317423,F,2,5,2,Less than $40K,0,20,6,3,3,-0.7204794732960035,1468,616.0,1.004,-0.9632391423070906,28,0.556,0.704,0
0.33357038345253087,M,2,2,1,$60K - $80K,0,32,2,2,2,-0.7641618760876345,1107,580.0,1.715,-0.8048623116173818,17,2.4,0.656,1
0.45831437433967187,M,2,1,1,$80K - $120K,0,38,6,2,2,1.8340058244634623,1330,23970.0,1.072,-1.0500814565328604,15,2.0,0.053,1
0.5830583652268129,M,4,2,2,$120K +,0,42,3,2,3,2.848053744180521,1763,32753.0,1.266,-0.8401879987600678,41,1.05,0.051,2
1.082034328775377,F,2,2,1,Less than $40K,0,42,5,3,3,-0.7059553494458893,1034,1182.0,0.758,-0.8431318060219583,36,0.286,0.467,1
0.9572903378882359,M,1,2,3,$60K - $80K,0,43,4,2,3,-0.6295936679915014,2030,880.0,0.769,-0.9267359322596485,21,0.4,0.698,1
-0.5396375527574563,M,5,5,1,$80K - $120K,0,37,6,2,2,1.571361251507232,1528,21385.0,0.414,-0.8861113920455596,35,0.522,0.067,0
-0.29014957098317423,M,1,0,2,$60K - $80K,0,35,3,3,3,1.7252949580701837,1932,22380.0,1.312,-0.9017135705335793,24,1.182,0.079,2
0.832546347001095,M,2,2,2,$80K - $120K,0,36,5,3,2,-0.36969987606748966,1515,3757.0,0.857,-0.9170213682954098,33,0.435,0.287,1
-0.29014957098317423,F,4,2,2,Less than $40K,0,36,6,4,2,-0.17956589112054114,2517,4483.0,0.475,-0.9691267568308717,23,1.875,0.36,1
-1.1633575071931614,F,3,5,2,Less than $40K,0,29,4,4,2,-0.17538470395156888,1801,5237.0,0.751,-0.6079216057969073,57,0.966,0.256,0
0.33357038345253087,M,3,2,0,$60K - $80K,0,30,6,1,2,-0.6707453522334914,1823,713.0,0.703,-0.8643272183075699,23,0.353,0.719,1
0.08408240167824883,M,2,2,1,$80K - $120K,0,38,6,3,2,2.2305584180680933,1899,27005.0,0.85,-0.9037742356169025,35,0.4,0.066,2
0.08408240167824883,M,3,2,1,$60K - $80K,0,37,4,4,0,-0.007146936021080294,1695,6872.0,1.242,-0.8675654062956494,41,1.412,0.198,1
-0.29014957098317423,M,1,6,3,$120K +,0,36,6,2,2,2.848053744180521,1533,32983.0,0.924,-0.8245858202720481,29,0.526,0.044,0
1.082034328775377,F,4,6,1,$40K - $60K,0,45,2,4,3,-0.7123371614406364,0,2158.0,0.585,-1.1154339777468294,12,0.714,0.0,0
1.581010292323941,F,1,2,1,Unknown,0,52,2,3,3,0.1651619878370918,1417,8716.0,0.383,-0.9820795087831898,20,0.818,0.14,1
0.832546347001095,M,1,2,0,$80K - $120K,0,35,5,4,2,2.848053744180521,1219,33297.0,1.129,-0.8284127697125058,27,2.0,0.035,2
0.7078023561139539,M,2,2,1,$60K - $80K,0,47,5,3,0,-0.6103382007659713,1910,1175.0,0.921,-0.8457812325576597,35,0.667,0.619,1
0.832546347001095,M,2,3,2,$120K +,0,35,4,2,1,1.1452102539959288,2056,16984.0,0.607,-0.9396886842119666,31,0.722,0.108,1
-0.41489356187031523,F,3,5,2,Less than $40K,0,35,5,2,3,-0.5067988027132638,0,4026.0,0.483,-0.9323291660572404,32,0.6,0.0,0
-0.29014957098317423,M,3,3,2,$60K - $80K,0,31,4,3,1,0.4537739337374656,837,11919.0,1.932,-0.8805181582479676,14,1.8,0.066,2
1.331522310549659,M,2,6,1,$120K +,0,45,5,3,3,-0.3703600635152221,0,5266.0,1.702,-0.8501969434504955,29,1.636,0.0,0
0.5830583652268129,F,2,3,2,Less than $40K,0,36,3,2,2,0.14282564585547688,0,9930.0,0.731,-0.9208483177358675,21,1.333,0.0,1
0.33357038345253087,M,4,3,2,$80K - $120K,0,38,4,3,0,2.4944133346785,1953,29349.0,0.875,-0.836066668593421,35,2.182,0.062,2
-0.1654055800960332,M,1,2,2,$40K - $60K,0,36,4,4,3,-0.2262191374269683,0,6576.0,0.579,-0.865210360486137,34,0.619,0.0,1
0.832546347001095,M,0,2,2,$80K - $120K,0,42,5,4,1,-0.6566613533485323,2037,627.0,0.85,-0.9179045104739769,29,0.933,0.765,1
-0.1654055800960332,F,3,6,1,Unknown,0,28,5,1,2,-0.6708553834747802,2440,95.0,1.705,-0.9102506115930616,20,1.222,0.963,0
2.204730246759646,M,1,2,1,Less than $40K,0,52,6,4,3,-0.7617411887792822,895,814.0,1.656,-0.8039791694388146,32,0.882,0.524,1
-0.1654055800960332,M,3,2,1,$40K - $60K,0,35,5,4,2,-0.569736672730425,1200,2254.0,0.597,-0.9099562308668726,30,0.304,0.347,1
0.832546347001095,M,3,1,1,$40K - $60K,0,35,5,3,2,-0.5328762068986961,1706,2083.0,1.047,-0.8228195359149139,42,0.68,0.45,1
1.206778319662518,M,3,0,1,$120K +,0,50,3,2,0,0.11630811670488975,2250,7439.0,0.576,-0.9555852434261753,19,0.727,0.232,1
0.08408240167824883,M,2,6,1,$80K - $120K,0,37,2,3,3,-0.35022434635938204,1628,3821.0,0.696,-1.0503758372590495,18,0.385,0.299,0
0.33357038345253087,F,3,0,2,Unknown,0,43,4,4,0,1.5844549692205923,1960,21072.0,0.619,-0.9170213682954098,22,1.0,0.085,1
-0.6643815436445972,F,3,6,1,Unknown,3,34,5,3,3,2.848053744180521,2053,32463.0,1.034,-0.858733984509978,26,0.733,0.059,0
0.832546347001095,M,3,2,1,$120K +,0,34,6,2,2,-0.6262927307528391,1264,1676.0,0.562,-0.9258527900810813,33,0.5,0.43,1
-0.29014957098317423,F,2,2,2,Less than $40K,0,32,3,3,3,-0.6162798877955635,1879,1152.0,0.788,-0.9143719417597084,15,1.5,0.62,1
-0.29014957098317423,M,3,3,3,$60K - $80K,0,25,3,3,0,-0.7449064088621045,0,1862.0,0.883,-0.93556735404532,34,0.789,0.0,1
-0.41489356187031523,F,4,4,1,Less than $40K,0,33,2,3,3,-0.030143465450427655,926,7432.0,0.762,-0.835477907141043,37,0.542,0.111,0
0.832546347001095,M,2,4,2,$120K +,0,36,6,1,2,2.848053744180521,931,33585.0,0.828,-0.9956210221878862,21,1.1,0.027,0
-0.29014957098317423,M,1,5,1,$60K - $80K,0,36,5,2,3,0.6401668564805969,2440,12010.0,1.283,-0.9329179275096185,30,0.667,0.169,0
1.9552422649853642,F,1,6,1,Less than $40K,0,56,6,0,0,-0.7915266457961451,0,1438.3,0.813,-0.7221413275582588,44,1.095,0.0,0
0.9572903378882359,M,4,6,0,$120K +,0,36,6,3,2,2.768281094246182,1960,31831.0,0.618,-0.9882615040331599,31,0.824,0.058,0
1.331522310549659,M,4,2,1,$60K - $80K,0,39,4,3,0,-0.018260091391243374,1886,6580.0,0.56,-0.9014191898073901,32,0.391,0.223,1
-0.5396375527574563,M,3,6,1,$60K - $80K,0,36,5,3,3,0.7103667884228151,865,14223.0,0.939,-0.9705986604618169,21,1.625,0.057,0
-0.5396375527574563,M,4,3,0,$60K - $80K,0,36,5,1,2,-0.590752639816575,1674,1589.0,0.588,-0.9282078358905937,35,0.346,0.513,2
0.9572903378882359,F,0,5,1,Less than $40K,0,36,2,2,2,-0.785397905656362,706,788.0,1.674,-0.912311276676385,24,3.0,0.473,0
0.20882639256538985,M,3,2,2,$80K - $120K,0,35,6,1,0,0.5412487705620166,1294,12257.0,0.791,-0.8878776764026939,37,1.056,0.095,1
0.33357038345253087,M,1,2,2,$80K - $120K,0,36,6,2,2,1.1282654428374623,895,17991.0,1.826,-0.9329179275096185,18,1.571,0.047,1
0.7078023561139539,M,3,3,3,$80K - $120K,0,48,3,2,0,0.3679495655322458,1273,10703.0,1.024,-0.6815167873441699,36,1.118,0.106,1
0.45831437433967187,M,3,3,2,$80K - $120K,0,39,4,1,4,0.14656670805929417,1559,8405.0,1.873,-0.8178150635697,25,0.786,0.156,1
0.33357038345253087,M,1,1,1,$60K - $80K,0,36,4,6,3,1.708460178153006,1196,22963.0,0.712,-0.9694211375570607,24,1.0,0.05,1
0.832546347001095,F,2,3,1,Less than $40K,0,44,3,2,3,-0.3597970643515027,1901,3461.0,0.816,-0.8393048565815007,38,1.0,0.355,1
0.45831437433967187,M,2,2,2,$120K +,0,36,3,2,2,2.848053744180521,1023,33493.0,1.004,-0.9832570316879461,13,0.625,0.03,2
1.082034328775377,F,1,1,1,Less than $40K,0,36,4,1,0,-0.6005454202912732,1951,1223.0,0.766,-0.9305628817001061,29,0.611,0.615,1
0.832546347001095,M,1,3,1,$80K - $120K,0,47,3,2,2,0.3994185005408264,1836,10426.0,1.584,-0.8081004996054614,38,1.533,0.15,1
0.08408240167824883,F,3,3,2,$40K - $60K,0,41,4,3,3,-0.5329862381399848,1540,2248.0,0.566,-0.8272352468077496,47,0.382,0.407,1
1.082034328775377,M,2,0,2,$120K +,3,42,2,3,2,2.848053744180521,1527,32989.0,0.526,-0.9232033635453798,42,0.355,0.044,1
0.08408240167824883,M,3,2,2,$60K - $80K,0,36,4,2,2,-0.6278331681308815,0,2926.0,0.676,-0.912605657402574,24,0.846,0.0,1
1.4562663014368,M,4,2,2,$120K +,0,52,6,1,0,2.58111795281403,0,32090.0,0.567,-0.8937652909264748,30,0.364,0.0,1
0.832546347001095,M,2,2,1,$80K - $120K,0,41,3,3,2,0.33416997445660157,2227,9442.0,0.622,-1.0845240014969793,23,0.353,0.191,1
0.7078023561139539,M,2,3,2,$40K - $60K,0,45,3,1,2,0.5391581769775304,1300,12232.0,0.846,-0.8487250398195502,29,1.417,0.096,1
0.45831437433967187,F,1,5,3,Less than $40K,3,36,4,2,2,0.3582668162988364,2090,9798.0,0.7,-0.9617672386761454,30,0.765,0.176,0
-0.5396375527574563,F,1,2,1,Less than $40K,0,36,5,1,2,-0.6864798197377817,1985,408.0,0.788,-1.0085737741402043,16,0.778,0.83,1
-0.41489356187031523,M,4,6,1,$40K - $60K,0,39,5,1,2,-0.277383664626234,2517,3594.0,0.632,-0.9370392576762652,16,2.2,0.412,0
1.331522310549659,M,4,2,1,$80K - $120K,0,46,3,2,3,1.1705174394923399,1662,17608.0,1.186,-0.835772287867232,28,1.545,0.086,1
0.7078023561139539,M,1,2,1,$80K - $120K,0,43,3,1,4,-0.5415686749605068,2517,1193.0,1.541,-0.8319453384267743,34,0.7,0.678,1
0.08408240167824883,M,2,1,2,Less than $40K,0,37,2,1,3,-0.5938335145726599,797,2438.0,0.541,-0.8569677001528436,32,1.0,0.246,1
-0.29014957098317423,F,3,2,2,$40K - $60K,0,38,3,1,0,0.3429724737597011,788,10961.0,0.688,-0.9496976289023944,27,0.929,0.067,2
0.832546347001095,M,2,3,0,$60K - $80K,0,36,5,3,2,-0.09671236643011738,2100,5653.0,0.839,-1.0047468246997466,26,0.733,0.271,1
-0.1654055800960332,M,4,0,0,$60K - $80K,0,40,5,1,0,0.19542057919149622,1186,9222.0,1.689,-0.5428634653091273,42,1.211,0.114,1
2.0799862558725053,F,1,0,1,Unknown,0,36,6,2,3,-0.5132906459492997,1568,2399.0,1.236,-0.8086892610578394,29,1.231,0.395,1
-0.9138695254188793,F,2,4,2,Less than $40K,0,27,4,2,2,-0.2670407279450921,2517,3688.0,0.939,-0.942043730021479,19,0.727,0.406,0
0.20882639256538985,F,5,3,1,Less than $40K,0,38,1,3,3,-0.06678386879957919,0,8025.0,0.654,-1.0983598956278646,18,0.8,0.0,1
0.5830583652268129,M,1,6,2,$120K +,0,42,6,2,3,0.04445771614334034,2327,6709.0,0.649,-0.9635335230332797,18,0.636,0.258,0
0.9572903378882359,M,4,2,1,$80K - $120K,0,34,2,3,2,0.6925417273340387,2517,12409.0,1.996,-0.8325340998791525,25,1.5,0.169,1
1.581010292323941,F,1,2,2,Less than $40K,0,36,3,2,3,-0.25273666657755545,1128,5207.0,0.397,-0.9382167805810214,20,0.667,0.178,1
1.581010292323941,M,1,0,2,$60K - $80K,0,53,2,3,3,0.6983733831223421,0,14979.0,0.71,-1.1404563394728988,10,1.0,0.0,1
0.20882639256538985,F,4,5,1,Less than $40K,0,38,3,2,3,-0.6491792289408977,0,2732.0,0.76,-1.0789307676993873,16,0.455,0.0,0
-0.6643815436445972,F,2,2,2,Less than $40K,0,32,6,3,2,-0.702214287242072,2117,133.0,1.162,-0.8204644901054015,31,2.875,0.941,1
1.082034328775377,M,2,2,1,$120K +,0,50,3,2,0,0.25131644976617784,1536,9380.0,1.317,-0.8278240082601277,34,1.0,0.141,1
0.08408240167824883,F,4,2,1,Unknown,0,36,4,1,3,-0.36122747048825643,1228,4121.0,0.728,-0.9011248090812011,30,1.308,0.23,1
-0.6643815436445972,M,2,3,1,$80K - $120K,0,24,4,1,3,0.08076802576862564,1104,8262.0,0.572,-0.9129000381287631,39,0.625,0.118,2
-0.7891255345317383,M,3,3,2,$80K - $120K,0,28,5,1,0,1.4287607627970205,0,21617.0,1.047,-0.8987697632716887,22,0.467,0.0,2
2.7037062103082103,M,1,2,1,Unknown,0,56,5,2,3,0.5752484241202382,1652,12208.0,1.255,-0.7342109373320098,32,1.909,0.119,1
0.45831437433967187,F,1,2,2,$40K - $60K,3,31,2,2,3,1.0732498221930906,0,18386.0,0.868,-0.9143719417597084,22,0.571,0.0,1
0.08408240167824883,M,4,5,2,$60K - $80K,0,41,6,2,2,-0.6851594448423168,1540,865.0,0.469,-0.9764862749855979,29,1.231,0.64,0
0.832546347001095,F,1,0,1,Less than $40K,0,47,4,2,3,-0.7127772864057914,930,1224.0,2.121,-0.8728642593670524,26,1.364,0.432,1
-0.5396375527574563,F,5,6,1,$40K - $60K,0,36,3,3,3,-0.7255409103952857,0,2038.0,0.786,-0.9320347853310513,28,0.75,0.0,0
0.20882639256538985,F,4,3,2,$40K - $60K,0,38,6,1,3,-0.05468043225781742,0,8135.0,1.373,-0.7913207982126855,29,0.812,0.0,1
0.33357038345253087,M,1,1,1,$120K +,0,38,6,1,3,0.08054796328604816,618,8746.0,0.554,-0.9729537062713293,27,0.8,0.066,1
-0.29014957098317423,F,2,5,1,Unknown,3,35,4,3,2,2.6419652292467046,0,32643.0,1.3,-0.9850233160450803,24,2.429,0.0,0
-0.41489356187031523,F,4,2,0,Less than $40K,0,34,2,3,1,-0.5982347642242096,1954,1241.0,0.971,-0.918198891200166,29,0.706,0.612,1
1.206778319662518,M,0,3,1,$80K - $120K,0,43,5,2,1,-0.6359754799862486,1024,1828.0,1.009,-0.8104555454149738,28,1.0,0.359,1
1.581010292323941,F,1,0,2,Unknown,0,36,2,3,3,-0.48501261693809267,1305,2919.0,0.852,-0.9573515277833097,31,0.824,0.309,1
-0.040661589208892186,M,1,5,1,$60K - $80K,0,36,3,2,2,1.3013445853846557,2071,18388.0,1.248,-0.7763073811770439,38,2.167,0.101,0
0.08408240167824883,F,4,6,0,Less than $40K,0,41,6,5,3,-0.5666557979743403,2114,1368.0,0.508,-0.9906165498426723,24,0.263,0.607,0
0.45831437433967187,F,4,5,1,$40K - $60K,0,40,5,2,3,-0.6125388255917462,1570,1495.0,1.077,-0.9638279037594687,28,1.333,0.512,0
0.5830583652268129,F,3,5,1,Less than $40K,0,43,3,1,2,-0.7093663179258404,1761,424.0,0.682,-0.812221829772108,30,0.429,0.806,0
0.08408240167824883,F,3,5,1,Less than $40K,0,36,4,1,0,-0.772524250425579,746,865.0,0.993,-0.8805181582479676,29,0.706,0.463,0
1.4562663014368,F,4,5,1,Less than $40K,0,47,3,3,3,-0.6392764172249109,2173,649.0,1.456,-0.9379223998548324,23,2.286,0.77,0
-0.040661589208892186,M,5,2,2,$80K - $120K,0,33,6,3,3,2.6784956013545673,2517,30458.0,0.658,-1.1207328308182323,17,0.7,0.076,2
0.832546347001095,M,3,3,1,$60K - $80K,0,47,5,2,2,-0.7915266457961451,0,1438.3,0.776,-0.6535506183562101,53,0.828,0.0,1
-0.1654055800960332,F,4,5,0,Unknown,0,36,4,3,3,0.7969613753170561,1719,14156.0,0.86,-0.8278240082601277,37,1.467,0.108,0
0.7078023561139539,F,1,3,1,Less than $40K,0,45,6,3,3,-0.2122451697832979,893,5810.0,0.567,-0.8878776764026939,28,0.75,0.133,1
0.832546347001095,M,2,6,1,$80K - $120K,0,36,2,2,1,-0.5963642331223009,0,3212.0,0.713,-1.0736319146279845,20,0.25,0.0,0
0.45831437433967187,M,2,3,1,$80K - $120K,3,45,3,1,3,2.848053744180521,1260,33256.0,0.588,-0.8537295121647641,34,0.789,0.037,2
-0.6643815436445972,F,3,3,1,$40K - $60K,0,36,4,1,2,0.12819149076407402,1434,8363.0,0.644,-0.8540238928909532,34,0.478,0.146,2
-0.1654055800960332,F,5,2,0,$40K - $60K,0,36,5,2,2,0.19454032926118628,1777,8623.0,0.791,-0.9711874219141949,28,0.867,0.171,1
